cm_id,entity_id,entity_type,campaign_name,campaign_type,member_status,is_responded,response_date,is_active
00vwTGulWAJXxJ0n4i,003dwaiY7FEQz0EfbV,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vYENsZzHSSDdQClP,003dwaiY7FEQz0EfbV,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vN28zgv6sTxH81yF,003dwaiY7FEQz0EfbV,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vUUR76Mk8L93UQXO,003dwaiY7FEQz0EfbV,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vf7MuXoscIHRogpb,003dwaiY7FEQz0EfbV,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vTqAeiZ4EE8p8IaW,003dwaiY7FEQz0EfbV,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00venFwbMogjemYyVn,00Q0AzEJT9cyFS541o,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vVKlkcpI4EcgML36,00Q0AzEJT9cyFS541o,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vEt4RaRQONUeC102,00Q0AzEJT9cyFS541o,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00v0Gpn14DxerEAhCM,00Q0AzEJT9cyFS541o,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vIaDHlcpco9Sa15m,00Q0AzEJT9cyFS541o,Lead,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vJhZkxQb11nqeoQU,00Q0AzEJT9cyFS541o,Lead,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vxwOckngCvrG4n3E,00Q0AzEJT9cyFS541o,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vUfBgX9DZHT7atuF,00Q0AzEJT9cyFS541o,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vBWkcJfQ5uNb6aXe,003LjfP4tOPhRfINuh,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vWdvBXaqtHzEdWFB,003LjfP4tOPhRfINuh,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vdaOobBqsc5ou3f3,003LjfP4tOPhRfINuh,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vCKB5ilb0HoagUdl,003LjfP4tOPhRfINuh,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00v30HeMcbsydPNZ1D,003LjfP4tOPhRfINuh,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vCPqvYBBFzmOk7XZ,003LjfP4tOPhRfINuh,Contact,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vObNHep8GJ4gU0Yu,003LjfP4tOPhRfINuh,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vXyB3KuqybEJWBse,003LjfP4tOPhRfINuh,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vhjmaRvoC2BOuljM,003fnTTn40ilMphPJd,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vKQGGIWwFkCkL6nS,003fnTTn40ilMphPJd,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00v3Mk3bYpFPmLGVrr,003fnTTn40ilMphPJd,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vpItVXvSLIIPzWjp,003fnTTn40ilMphPJd,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00v136NdgApWhQixQp,003fnTTn40ilMphPJd,Contact,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vk2nk1IlnwbrwXh4,003fnTTn40ilMphPJd,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vm25fgv3q9uNkYNG,003fnTTn40ilMphPJd,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00v1VxF3eMh4qEL3Or,003fnTTn40ilMphPJd,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vpTuOMGEVJhoaCYq,003fnTTn40ilMphPJd,Contact,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-05-24 14:00:00,True
00vXnr2lQovC3kumeS,003CVOkcxlR3NwfNTi,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vp84oDNZxkmcYeqz,003CVOkcxlR3NwfNTi,Contact,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vTKhbYKzU4L2j1d4,003CVOkcxlR3NwfNTi,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vMxaeVBvagkaTlza,003CVOkcxlR3NwfNTi,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vl8k5Mz917NgkI3q,003CVOkcxlR3NwfNTi,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vHicCyxLN7Fqcdef,003CVOkcxlR3NwfNTi,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vpaD0kRHASvwG5tL,003CVOkcxlR3NwfNTi,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vCuDB33RLkovEJOL,003CVOkcxlR3NwfNTi,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vBatMcKLTHtVYodo,003CVOkcxlR3NwfNTi,Contact,Webinar: Cloud Security Best Practices,Webinar,Attended,True,2026-05-24 14:00:00,True
00vbiwIzNxS0zwP4y4,003tE9A4mqbWrINcSW,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vXffsyPxZrgbW0vs,003tE9A4mqbWrINcSW,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00v8LozojrpVV6uZSz,003tE9A4mqbWrINcSW,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vVu3E1IUTTUuk66U,003tE9A4mqbWrINcSW,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vCKNfEukjDU4MIV9,003tE9A4mqbWrINcSW,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vmMEQK6MiYPvcaIV,003tE9A4mqbWrINcSW,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vS6rzTDtZHe9PLDR,003tE9A4mqbWrINcSW,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vMztSUbdvbXm2eGE,003tE9A4mqbWrINcSW,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vGO393lnFrSMDXXc,003tE9A4mqbWrINcSW,Contact,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-05-24 14:00:00,True
00v9TPdYsfOpO1dlaL,00QcT5kWEh3SKumPuW,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vn4HTQeJ5E85ECCo,00QcT5kWEh3SKumPuW,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vVCtvu2m3FMXRmVS,00QcT5kWEh3SKumPuW,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00viMJxodMUlpO2mQ8,00QcT5kWEh3SKumPuW,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vGuWCipAXAxrgNhZ,00QcT5kWEh3SKumPuW,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vDj54Ar9TpiRZJpk,00QcT5kWEh3SKumPuW,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vBuDkkcoX7FmCgxl,00QcT5kWEh3SKumPuW,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00v9I3K3S7sL7xSMeR,00QcT5kWEh3SKumPuW,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vOssptoKbewsj20G,00QcT5kWEh3SKumPuW,Lead,Content: Zero Trust Infrastructure Whitepaper,Content Syndication,Registered,True,2026-05-24 14:00:00,True
00vwp3WFDEQVhQx6UM,0038jO2DOUrrdVOoT0,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Clicked,True,2026-05-24 14:00:00,True
00vEV74U4RdQPC3cNo,0038jO2DOUrrdVOoT0,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vcpznsUKhQf2vulv,0038jO2DOUrrdVOoT0,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vSSPmhIyQF57QA2G,0038jO2DOUrrdVOoT0,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vvUguZPfAIKsco5o,0038jO2DOUrrdVOoT0,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vNv2tRh4nKzli45F,0038jO2DOUrrdVOoT0,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vLeh6NAJ03IV2JIG,0038jO2DOUrrdVOoT0,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vM9TfAnvEdRy29lv,0038jO2DOUrrdVOoT0,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vpo6irKSaEmgLJFA,0038jO2DOUrrdVOoT0,Contact,Webinar: Cloud Security Best Practices,Webinar,Attended,True,2026-05-24 14:00:00,True
00vOZwvYaWkalzmTEx,00QQrv8IUqFnnq5GND,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vrVGXasa8c1jmnhV,00QQrv8IUqFnnq5GND,Lead,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vsRxUuQovzhFUap8,00QQrv8IUqFnnq5GND,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00v1PSuPzieu482Sf5,00QQrv8IUqFnnq5GND,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vCXb6NAyySMDFOj7,00QQrv8IUqFnnq5GND,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vFul8EdkPr9ZEnNm,00QQrv8IUqFnnq5GND,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vOjpv0BQzZKvYZTd,00QQrv8IUqFnnq5GND,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vCdWh1yj0MXLFjS7,00QQrv8IUqFnnq5GND,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00v4ehKBzJpTzvzvF9,00QQrv8IUqFnnq5GND,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Attended,True,2026-05-24 14:00:00,True
00vgJuq5Pb1is1JsPU,00QCgOawNXHxg3EYUz,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00v1CZ91e24HBMbT2c,00QCgOawNXHxg3EYUz,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vRKSUFimR8Ww6KlY,00QCgOawNXHxg3EYUz,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vfNbxIuocGH9Bai3,00QCgOawNXHxg3EYUz,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vII6jVJA0AnkbOnW,00QCgOawNXHxg3EYUz,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00v9xAaNJRvOuX00KE,00QCgOawNXHxg3EYUz,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vqYmpySa69qAIHUo,00QCgOawNXHxg3EYUz,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vUGFHdjnf7XA2hqE,00QCgOawNXHxg3EYUz,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vIFs0WxZLCTceJd3,00QCgOawNXHxg3EYUz,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Attended,True,2026-05-24 14:00:00,True
00vmFty4RNTr0UoJ8I,003htzF3Rth4sMnijU,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vnJtJEGimas5HpXk,003htzF3Rth4sMnijU,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vg7KcUL1asPrZtBM,003htzF3Rth4sMnijU,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vToVpHBzD0cNZ0G6,003htzF3Rth4sMnijU,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vWZbnL8IHrPObgmo,003htzF3Rth4sMnijU,Contact,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vPN2YRlUpkah5IIh,003htzF3Rth4sMnijU,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00veDzvZzCeiR2PIic,003htzF3Rth4sMnijU,Contact,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00v5G8BXqwM4oZmaBG,003htzF3Rth4sMnijU,Contact,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vVD5xv2d5r0DqwRt,003htzF3Rth4sMnijU,Contact,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Attended,True,2026-05-24 14:00:00,True
00vwlBsYQ6Gj1iz0L7,003g0wVJY08YMNb5Zq,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vYwg5YtA3WHvtATE,003g0wVJY08YMNb5Zq,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vdz19aLmT91nARlE,003g0wVJY08YMNb5Zq,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vd5sUvmomHjs8wrt,003g0wVJY08YMNb5Zq,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00ve12S06NyHaNX79T,003g0wVJY08YMNb5Zq,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vfgGPVSQ4x67pzX7,003g0wVJY08YMNb5Zq,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vbQv9DUURzf9lhLl,003g0wVJY08YMNb5Zq,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vfX75RiUa69yvQpT,003g0wVJY08YMNb5Zq,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vvr0Mt334fVdoyb4,00Quj9Bvt9uxVATLIn,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vAlP2a8JU6wgZFSO,00Quj9Bvt9uxVATLIn,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vjTwGkH4tsMsxQG2,00Quj9Bvt9uxVATLIn,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vnJ0HkLOrC2nmyp0,00Quj9Bvt9uxVATLIn,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vcDU7jVom3tdZr2E,00Quj9Bvt9uxVATLIn,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vNA9pOn9c6d6gzVA,00Quj9Bvt9uxVATLIn,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vwteUHuM56j3vVga,00Quj9Bvt9uxVATLIn,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vAcTVUTXlyazbgqO,00Quj9Bvt9uxVATLIn,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00v3itebyEHtD50jev,00Quj9Bvt9uxVATLIn,Lead,Webinar: Cloud Security Best Practices,Webinar,Attended,True,2026-05-24 14:00:00,True
00vjnGmqpZCXNaCkFb,00Q9L7J9gaVt1X3ECk,Lead,Email: Quarterly Product Feature Announcement,Email,Clicked,True,2026-05-24 14:00:00,True
00v9NU0AfHonmhVpJt,00Q9L7J9gaVt1X3ECk,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vYk41RsVlaWFPIwO,00Q9L7J9gaVt1X3ECk,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vi02HhYzAucudT9i,00Q9L7J9gaVt1X3ECk,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vd3sdYQkcUELYWoo,00Q9L7J9gaVt1X3ECk,Lead,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vc4680DypKKjTUTb,00Q9L7J9gaVt1X3ECk,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vGNYrzphOFYudZ6F,00Q9L7J9gaVt1X3ECk,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vgKZhhnEgMDrDQJQ,00Q9L7J9gaVt1X3ECk,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00v0ampyQFr6yPEmsr,00Q9L7J9gaVt1X3ECk,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Registered,True,2026-05-24 14:00:00,True
00vxaiyTV0XqjIHlGn,00QhRIhhM4vv4ofazU,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vw1XQKrsKVhbyVu8,00QhRIhhM4vv4ofazU,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vQAI65nTAyGCjZIp,00QhRIhhM4vv4ofazU,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vxqL2FUnmM8owT2y,00QhRIhhM4vv4ofazU,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vHvlXZ2r1fpYESCu,00QhRIhhM4vv4ofazU,Lead,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vm1BCrKMJzHLwX8u,00QhRIhhM4vv4ofazU,Lead,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00voxWbmQbD4y4Tfd1,00QhRIhhM4vv4ofazU,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vYRE2AN3b14X3FXC,00QhRIhhM4vv4ofazU,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00v7JgtCopVhq1BISB,00QhRIhhM4vv4ofazU,Lead,Webinar: Cloud Security Best Practices,Webinar,Attended,True,2026-05-24 14:00:00,True
00vxYRIe80Kh0VM0F4,00QiG6DSBNagdNLkjy,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vJPd2bGgRPIuwCoR,00QiG6DSBNagdNLkjy,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vCzhtJ8bYAMpH5fU,00QiG6DSBNagdNLkjy,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vdTcBzjW9dA8cVLj,00QiG6DSBNagdNLkjy,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vTkIPuXj5UqKEZL3,00QiG6DSBNagdNLkjy,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vXNKQYzZtrTw3CI8,00QiG6DSBNagdNLkjy,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vpP440u8UiOKXQEh,00QiG6DSBNagdNLkjy,Lead,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vSaND5Rp7jxXch3z,00QiG6DSBNagdNLkjy,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vvD9B92JRQgATuzX,00QiG6DSBNagdNLkjy,Lead,Content: Zero Trust Infrastructure Whitepaper,Content Syndication,Registered,True,2026-05-24 14:00:00,True
00v9CJLbsFNESCi10B,0038QjdWmHwCMPInOy,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vt6y9oeF9qDudrY9,0038QjdWmHwCMPInOy,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00v8cmMy4tXvPl4obM,0038QjdWmHwCMPInOy,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vfiXPYSxA8raoNrM,0038QjdWmHwCMPInOy,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vQzJnnk7U4CPw3o7,0038QjdWmHwCMPInOy,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vClnWBI5OxwZighB,0038QjdWmHwCMPInOy,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vP8a7j6cyEXrhl5K,0038QjdWmHwCMPInOy,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vKO5tyjytbxlPdfX,0038QjdWmHwCMPInOy,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00v7eKDGKnZkXq1YuO,00Q6Q93Pl3W3w7a1VR,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vMEQg6zfrxt6XAuj,00Q6Q93Pl3W3w7a1VR,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00v0X3VcPf9gGgKBMH,00Q6Q93Pl3W3w7a1VR,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vpV6IV1TThiygULa,00Q6Q93Pl3W3w7a1VR,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vuHK2uO9chanSb9I,00Q6Q93Pl3W3w7a1VR,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vR3v8SvNSOYKclgo,00Q6Q93Pl3W3w7a1VR,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vzzsbiNj7sABAqFj,00Q6Q93Pl3W3w7a1VR,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vTJ1yjCYMZWq3SL0,00Q6Q93Pl3W3w7a1VR,Lead,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vpe0Uw8vS2VyE1Ff,00Q6Q93Pl3W3w7a1VR,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Attended,True,2026-05-24 14:00:00,True
00v8M0s5JUsgqcx2RI,00QswIdRYw11oRytxx,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vXihoDjqT84xflgn,00QswIdRYw11oRytxx,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vY5wpHhUQ1mp2cnq,00QswIdRYw11oRytxx,Lead,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vPDGJ5hkAxxmw4zi,00QswIdRYw11oRytxx,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vQizoXDopHMLUvv9,00QswIdRYw11oRytxx,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vWc4WY03b1EQbis1,00QswIdRYw11oRytxx,Lead,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vUOJqnwnf2NRMbn6,00QswIdRYw11oRytxx,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vhGZU71N3AEUDOid,00QswIdRYw11oRytxx,Lead,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vsIFpDIyXNBSWUNl,00QEJwpgJSoFc1pDxj,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00viuK6iqwVDVCpBvk,00QEJwpgJSoFc1pDxj,Lead,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vlg5GAcSloZSHHFs,00QEJwpgJSoFc1pDxj,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vC3M2VpPXtUdxRSp,00QEJwpgJSoFc1pDxj,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vGoOd95tfAPOKrUB,00QEJwpgJSoFc1pDxj,Lead,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vPe9JWnz521uSWuW,00QEJwpgJSoFc1pDxj,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vhIUk7uNfrnEAym4,00QEJwpgJSoFc1pDxj,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00v2vVIMECfDMj1icS,00QEJwpgJSoFc1pDxj,Lead,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vUlYPKyttuvpKUcR,00QEJwpgJSoFc1pDxj,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Attended,True,2026-05-24 14:00:00,True
00vNW9aFaq6FDljk13,003pMsyw8IJqF52itG,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Clicked,True,2026-05-24 14:00:00,True
00vQ7ARhsG06vCKjul,003pMsyw8IJqF52itG,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vm6u6CPQEn3WiXVG,003pMsyw8IJqF52itG,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vcPaRKLpDDNQlF7z,003pMsyw8IJqF52itG,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vKDqy38LEPDX3UCU,003pMsyw8IJqF52itG,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vVwAOp9djUx94xiw,003pMsyw8IJqF52itG,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vT3Eta8VUOkQOsCx,003pMsyw8IJqF52itG,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vU7eQfLNLOPoVy14,003pMsyw8IJqF52itG,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vn1ctNZy9nbOmi5X,003pMsyw8IJqF52itG,Contact,Content: SOC Analyst Team Scaling Report,Content Syndication,Registered,True,2026-05-24 14:00:00,True
00vQydF17Y0ds4gmOV,003ETXv66DORgxLS12,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vU9NLwj52VKKHBDd,003ETXv66DORgxLS12,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vGKVD9Q5xV5uRlYD,003ETXv66DORgxLS12,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vJnRg8yJDqbdAHHe,003ETXv66DORgxLS12,Contact,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vfiLeqROdKXUDP4u,003ETXv66DORgxLS12,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vjQwiHIP13mWjjWS,003ETXv66DORgxLS12,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
